id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
4	0	5	60	68	8	0	63	55	55
83	0	376	1949	1960	11	0	1584	1573	1573
26	0	130	556	2489	21	0	2359	2338	426
31	0	140	656	2583	34	0	2443	2409	516
48	0	240	1116	3027	29	0	2787	2758	876
71	0	312	1647	3549	28	0	3237	3209	1335
79	0	366	1869	3767	25	0	3401	3376	1503
21	0	92	416	4198	45	0	4106	4061	324
23	0	109	476	4239	41	0	4130	4089	367
2	0	2	20	4578	99	0	4576	4477	18
47	0	235	1076	4784	47	0	4549	4502	841
12	0	51	235	4814	56	1	4763	4706	185
65	0	299	1507	5175	46	0	4876	4830	1208
67	0	303	1567	5226	51	0	4923	4872	1264
70	0	310	1627	5271	54	0	4961	4907	1317
15	0	66	301	5303	61	20	5237	5156	255
17	0	79	316	5322	79	0	5243	5164	237
99	0	433	2308	5884	42	9	5451	5400	1884
1	0	0	0	5982	105	0	5982	5877	0
33	0	145	696	6091	69	0	5946	5877	551
7	0	31	128	6106	95	0	6075	5980	97
8	0	38	148	6145	86	3	6107	6018	113
53	0	265	1256	6543	78	0	6278	6200	991
55	0	268	1296	6570	67	1	6302	6234	1029
66	0	301	1527	6757	62	0	6456	6394	1226
69	0	308	1607	6811	74	9	6503	6420	1308
74	0	350	1747	6841	78	0	6491	6413	1397
18	0	83	336	6955	88	9	6872	6775	262
96	0	421	2248	7325	64	0	6904	6840	1827
22	0	100	436	7394	84	4	7294	7206	340
57	0	278	1336	8011	88	3	7733	7642	1061
60	0	287	1411	8055	84	0	7768	7684	1124
90	0	405	2120	8568	99	0	8163	8064	1715
5	0	6	68	8630	120	10	8624	8494	72
24	0	120	496	8749	117	0	8629	8512	376
45	0	231	1036	9120	96	10	8889	8783	815
81	0	372	1909	9654	88	73	9282	9121	1610
3	0	4	40	10689	158	48	10685	10479	84
16	0	67	310	10774	122	53	10707	10532	296
95	0	419	2228	11094	132	0	10675	10543	1809
42	0	199	936	11449	153	0	11250	11097	737
44	0	228	1016	11510	129	23	11282	11130	811
76	0	353	1784	11880	132	15	11527	11380	1446
89	0	403	2100	12151	131	27	11748	11590	1724
38	0	183	836	12500	169	0	12317	12148	653
43	0	206	976	12586	166	0	12380	12214	770
49	0	247	1156	13712	197	0	13465	13268	909
77	0	356	1819	14062	190	0	13706	13516	1463
92	0	409	2160	14309	186	45	13900	13669	1796
97	0	425	2268	14337	176	4	13912	13732	1847
27	0	131	576	14424	198	13	14293	14082	458
68	0	306	1587	14988	203	8	14682	14471	1289
35	0	164	756	15469	221	17	15305	15067	609
51	0	257	1196	15682	223	12	15425	15190	951
52	0	261	1216	15692	230	0	15431	15201	955
75	0	352	1767	15938	223	28	15586	15335	1443
98	0	432	2288	16192	198	13	15760	15549	1869
34	0	151	736	16341	249	0	16190	15941	585
82	0	375	1929	16811	235	2	16436	16199	1556
94	0	417	2208	17063	247	78	16646	16321	1869
87	0	397	2060	17708	262	0	17311	17049	1663
30	0	139	636	17904	296	31	17765	17438	528
61	0	288	1431	18244	296	9	17956	17651	1152
40	0	195	896	18699	302	0	18504	18202	701
84	0	377	1980	19807	314	6	19430	19110	1609
32	0	142	676	20003	351	0	19861	19510	534
37	0	171	816	20688	368	8	20517	20141	653
54	0	266	1276	20861	369	3	20595	20223	1013
63	0	292	1467	20981	365	7	20689	20317	1182
19	0	84	356	21083	382	0	20999	20617	272
36	0	169	796	21291	369	13	21122	20740	640
59	0	283	1391	21504	366	38	21221	20817	1146
39	0	193	876	21823	403	14	21630	21213	697
9	0	44	188	21861	425	5	21817	21387	149
13	0	54	241	21931	438	0	21877	21439	187
20	0	87	376	22117	405	19	22030	21606	308
80	0	370	1889	22531	417	37	22161	21707	1556
28	0	136	596	23155	457	4	23019	22558	464
78	0	361	1849	23435	459	12	23074	22603	1500
56	0	273	1316	23715	465	9	23442	22968	1052
58	0	281	1356	23761	469	50	23480	22961	1125
73	0	344	1727	24158	482	76	23814	23256	1459
86	0	385	2020	24576	511	55	24191	23625	1690
91	0	406	2140	24615	529	35	24209	23645	1769
25	0	125	516	24644	525	19	24519	23975	410
14	0	59	261	24821	564	21	24762	24177	223
46	0	233	1056	26166	646	48	25933	25239	871
11	0	50	215	26424	691	24	26374	25659	189
88	0	402	2080	26512	648	25	26110	25437	1703
29	0	137	616	27248	739	15	27111	26357	494
85	0	383	2000	27363	742	6	26980	26232	1623
72	0	328	1667	27383	701	107	27055	26247	1446
41	0	196	916	27613	784	11	27417	26622	731
93	0	415	2180	27855	773	35	27440	26632	1800
50	0	250	1176	28137	845	31	27887	27011	957
62	0	289	1447	28346	894	1	28057	27162	1159
10	0	45	195	28564	978	19	28519	27522	169
64	0	297	1487	28934	1084	18	28637	27535	1208
6	0	17	88	29113	1185	68	29096	27843	139
100	0	436	2328	29170	1184	84	28734	27466	1976
0	0	0	0	29170	0	0	29170	29170	0
